         p0     p1     p2     p3     p4     p5     p6     p7     p8     p9     p10    p11    p12    p13    p14  
  t32 |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t33 |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t34 |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t35 |   1  |   1  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t36 |   1  |   1  |   0  |   0  |   1  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |
  t37 |   1  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t38 |   1  |   1  |   1  |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t39 |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t40 |   1  |   1  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t41 |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t42 |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t43 |   1  |   1  |   0  |   1  |   1  |   0  |   0  |   0  |   1  |   1  |   0  |   0  |   0  |   1  |   0  |
  t44 |   1  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
  t45 |   1  |   1  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t46 |   1  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t47 |   1  |   1  |   0  |   1  |   0  |   0  |   0  |   1  |   1  |   0  |   0  |   1  |   0  |   1  |   0  |
  t48 |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t49 |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t50 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t51 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t52 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |
  t53 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t54 |   0  |   1  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
  t55 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t56 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t57 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t58 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t59 |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t60 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t61 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t62 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t63 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t64 |   0  |   1  |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |
  t65 |   0  |   1  |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t66 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t67 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t68 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t69 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t70 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t71 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t72 |   0  |   1  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t73 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t74 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t75 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t76 |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t77 |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t78 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t79 |   0  |   1  |   1  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t80 |   0  |   1  |   1  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t81 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
  t82 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t83 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |
  t84 |   0  |   1  |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t85 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t86 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t87 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t88 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t89 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t90 |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t91 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t92 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t93 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t94 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t95 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
  t96 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
  t97 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |
  t98 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
  t99 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t100 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t101 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t102 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t103 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t104 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t105 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t106 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t107 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t108 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t109 |   0  |   1  |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
 t110 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t111 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t112 |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t113 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t114 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t115 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t116 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |
 t117 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t118 |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t119 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t120 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t121 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t122 |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t123 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t124 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t125 |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t126 |   0  |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t127 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
 t128 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t129 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t130 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t131 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t132 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t133 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t134 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t135 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t136 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t137 |   0  |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t138 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t139 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
 t140 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t141 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t142 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t143 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t144 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t145 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t146 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t147 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t148 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t149 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t150 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t151 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t152 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t153 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t154 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t155 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t156 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t157 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t158 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t159 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t160 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t161 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |
 t162 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t163 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t164 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t165 |   0  |   0  |   1  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
 t166 |   0  |   0  |   1  |   1  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |
 t167 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t168 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
 t169 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t170 |   0  |   0  |   1  |   1  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t171 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t172 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t173 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t174 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t175 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t176 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t177 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t178 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t179 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t180 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t181 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t182 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |
 t183 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t184 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t185 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t186 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t187 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t188 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t189 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t190 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t191 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t192 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t193 |   0  |   0  |   1  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t194 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t195 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t196 |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t197 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |
 t198 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |
 t199 |   0  |   0  |   1  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t200 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t201 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t202 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t203 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t204 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   1  |   0  |
 t205 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t206 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t207 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t208 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |   0  |
 t209 |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   1  |   0  |   0  |   0  |   0  |   0  |   0  |
